INDICADOR_x,PAIS,Año_x,VALOR,INDICADOR_y,Año_y,TASA %
PIB expresado en Millones de USD,Nicaragua,2015,12750,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.80715058
PIB expresado en Millones de USD,Nicaragua,2015,12750,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,1.223411692
PIB expresado en Millones de USD,Nicaragua,2015,12750,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,1.268990494
PIB expresado en Millones de USD,Nicaragua,2015,12750,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,2.99804
PIB expresado en Millones de USD,Nicaragua,2016,13282,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.42348363
PIB expresado en Millones de USD,Nicaragua,2016,13282,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-4.10914841
PIB expresado en Millones de USD,Nicaragua,2016,13282,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.80715058
PIB expresado en Millones de USD,Nicaragua,2016,13282,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,1.223411692
PIB expresado en Millones de USD,Nicaragua,2016,13282,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,1.268990494
PIB expresado en Millones de USD,Nicaragua,2016,13282,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,2.99804
PIB expresado en Millones de USD,Nicaragua,2017,13782,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.42348363
PIB expresado en Millones de USD,Nicaragua,2017,13782,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-4.10914841
PIB expresado en Millones de USD,Nicaragua,2017,13782,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.80715058
PIB expresado en Millones de USD,Nicaragua,2017,13782,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,1.223411692
PIB expresado en Millones de USD,Nicaragua,2017,13782,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,1.268990494
PIB expresado en Millones de USD,Nicaragua,2017,13782,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,2.99804
PIB expresado en Millones de USD,Nicaragua,2018,13028,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.42348363
PIB expresado en Millones de USD,Nicaragua,2018,13028,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-4.10914841
PIB expresado en Millones de USD,Nicaragua,2018,13028,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.80715058
PIB expresado en Millones de USD,Nicaragua,2018,13028,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,1.223411692
PIB expresado en Millones de USD,Nicaragua,2018,13028,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,1.268990494
PIB expresado en Millones de USD,Nicaragua,2018,13028,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,2.99804
PIB expresado en Millones de USD,Nicaragua,2019,12694,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.42348363
PIB expresado en Millones de USD,Nicaragua,2019,12694,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-4.10914841
PIB expresado en Millones de USD,Nicaragua,2019,12694,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.80715058
PIB expresado en Millones de USD,Nicaragua,2019,12694,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,1.223411692
PIB expresado en Millones de USD,Nicaragua,2019,12694,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,1.268990494
PIB expresado en Millones de USD,Nicaragua,2019,12694,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,2.99804
PIB expresado en Millones de USD,Nicaragua,2020,12675,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.42348363
PIB expresado en Millones de USD,Nicaragua,2020,12675,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-4.10914841
PIB expresado en Millones de USD,Nicaragua,2020,12675,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.80715058
PIB expresado en Millones de USD,Nicaragua,2020,12675,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,1.223411692
PIB expresado en Millones de USD,Nicaragua,2020,12675,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,1.268990494
PIB expresado en Millones de USD,Nicaragua,2020,12675,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,2.99804
PIB expresado en Millones de USD,Panamá,2015,56061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.359415904
PIB expresado en Millones de USD,Panamá,2015,56061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-3.07396026
PIB expresado en Millones de USD,Panamá,2015,56061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-11.7940555
PIB expresado en Millones de USD,Panamá,2015,56061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,29.81032972
PIB expresado en Millones de USD,Panamá,2015,56061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,39.59476278
PIB expresado en Millones de USD,Panamá,2015,56061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,10.29947
PIB expresado en Millones de USD,Panamá,2016,60016,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.359415904
PIB expresado en Millones de USD,Panamá,2016,60016,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-3.07396026
PIB expresado en Millones de USD,Panamá,2016,60016,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-11.7940555
PIB expresado en Millones de USD,Panamá,2016,60016,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,29.81032972
PIB expresado en Millones de USD,Panamá,2016,60016,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,39.59476278
PIB expresado en Millones de USD,Panamá,2016,60016,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,10.29947
PIB expresado en Millones de USD,Panamá,2017,64468,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.359415904
PIB expresado en Millones de USD,Panamá,2017,64468,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-3.07396026
PIB expresado en Millones de USD,Panamá,2017,64468,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-11.7940555
PIB expresado en Millones de USD,Panamá,2017,64468,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,29.81032972
PIB expresado en Millones de USD,Panamá,2017,64468,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,39.59476278
PIB expresado en Millones de USD,Panamá,2017,64468,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,10.29947
PIB expresado en Millones de USD,Panamá,2018,67294,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.359415904
PIB expresado en Millones de USD,Panamá,2018,67294,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-3.07396026
PIB expresado en Millones de USD,Panamá,2018,67294,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-11.7940555
PIB expresado en Millones de USD,Panamá,2018,67294,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,29.81032972
PIB expresado en Millones de USD,Panamá,2018,67294,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,39.59476278
PIB expresado en Millones de USD,Panamá,2018,67294,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,10.29947
PIB expresado en Millones de USD,Panamá,2019,69721,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.359415904
